corpus,intcode,segment,prt_wd,cld_wd,kwd_wd,speakers,subjects,relations,objects,texts,AEO_cat,full_name,URL,speaker_image_in_drive? (Yes/No),context(timestamp),context (segment_number),Notes
Shoah,7072,21,disc,discriminatory measures,anti Jewish measures,NG,They,made,us wear a yellow thing in front back of the garment,"They made us wear a yellow thing that looked like a star, in front and back of the garment.",Agency_Active,Nesse Godin,https://vhaonline.usc.edu/viewingPage?testimonyID=7420&returnIndex=0,Yes,,,
Shoah,7072,21,disc,discriminatory measures,anti Jewish measures,NG,they,made,us wear those stars those arm bands with the thing as IDs,"But most of all, they made us wear those stars or those arm bands with the thing, as IDs.",Agency_Active,Nesse Godin,https://vhaonline.usc.edu/viewingPage?testimonyID=7420&returnIndex=0,Yes,,,
Shoah,7093,51,disc,discriminatory measures,anti Jewish measures,TL,we,had to wear,yellow stars,"I had, beside my yellow star -- by the way, we had to wear yellow stars.",Agency_Coercion/Necessity,Trude Levi,https://vhaonline.usc.edu/viewingPage?testimonyID=10060&returnIndex=0,Yes,,,
Shoah,7093,53,disc,personal prejudice,antisemitism,TL,I,was called,a dirty Jew,I was called a dirty Jew.,Agency_Passive,Trude Levi,https://vhaonline.usc.edu/viewingPage?testimonyID=10060&returnIndex=0,Yes,,,
Shoah,7094,41,disc,discriminatory measures,anti Jewish measures,HG,we,had to give,up our furniture anything what they demanded to give,"If an administrator came in, we had to give up our furniture or anything what they demanded to give, so you need to have a go- between.",Agency_Coercion/Necessity,Henia Goldman,https://vhaonline.usc.edu/viewingPage?testimonyID=10059&returnIndex=0,Yes,,,
Shoah,7098,38,disc,discriminatory measures,anti Jewish measures,YF,we,had to wear,the yellow Magen David,"It became, of course, more and more difficult, because we had to wear the yellow Magen David, which had to be sewn on our clothes.",Agency_Coercion/Necessity,Yvette Frydman,https://vhaonline.usc.edu/viewingPage?testimonyID=9417&returnIndex=0,Yes,,,
Shoah,7098,38,disc,discriminatory measures,anti Jewish measures,YF,We,could only shop,at certain hours,We could only shop at certain hours.,Agency_Speculative/Modal,Yvette Frydman,https://vhaonline.usc.edu/viewingPage?testimonyID=9417&returnIndex=0,Yes,,,
Shoah,7098,85,disc,discriminatory measures,anti Jewish measures,YF,The Jews,had to give,their bicycles,The Jews had to give their bicycles.,Agency_Coercion/Necessity,Yvette Frydman,https://vhaonline.usc.edu/viewingPage?testimonyID=9417&returnIndex=0,Yes,,,
Shoah,7098,85,disc,discriminatory measures,anti Jewish measures,YF,They,had to wear,the Magen David the yellow,"They had to wear the Magen David, the yellow -- you will never see me with a Magen David, by the way -- never.",Agency_Coercion/Necessity,Yvette Frydman,https://vhaonline.usc.edu/viewingPage?testimonyID=9417&returnIndex=0,Yes,,,
Shoah,7098,85,disc,discriminatory measures,anti Jewish measures,YF,You,could shop,at certain hours,You could shop at certain hours.,Agency_Speculative/Modal,Yvette Frydman,https://vhaonline.usc.edu/viewingPage?testimonyID=9417&returnIndex=0,Yes,,,
Shoah,7124,24,disc,discriminatory measures,anti Jewish measures,FK,We,could not go,to parks,We couldn't go to parks.,Agency_Speculative/Modal,Fred Klein,https://vhaonline.usc.edu/viewingPage?testimonyID=5958&returnIndex=0,Yes,,,
Shoah,7124,24,disc,discriminatory measures,anti Jewish measures,FK,We,could go,only to cemeteries,We could go only to cemeteries.,Agency_Speculative/Modal,Fred Klein,https://vhaonline.usc.edu/viewingPage?testimonyID=5958&returnIndex=0,Yes,,,
Shoah,7124,24,disc,discriminatory measures,anti Jewish measures,FK,Curfews,were,after 8 o'clock at night,Curfews were after8 o'clock at night.,Orientation,Fred Klein,https://vhaonline.usc.edu/viewingPage?testimonyID=5958&returnIndex=0,Yes,,,
Shoah,7132,13,disc,personal prejudice,antisemitism,AW,They,were taught,that the Jews killed God 's Jesus,They were taught that the Jews killed God's Jesus.,Agency_Passive,Anna Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=9163&returnIndex=0,Yes,,,
Shoah,7506,26,disc,discriminatory measures,anti Jewish measures,MR,They,would block,off the streets everybody that was there would have to be showing their papers,"They'd block off the streets, and everybody that was in there would have to be showing their papers.",Agency_Speculative/Modal,Maurice Rabbie Raynor,https://vhaonline.usc.edu/viewingPage?testimonyID=10415&returnIndex=0,Yes,,,
Shoah,7506,26,disc,discriminatory measures,anti Jewish measures,MR,we,had to wear,a star,"Of course, at that time, as the occupation progressed, we had to wear a star.",Agency_Coercion/Necessity,Maurice Rabbie Raynor,https://vhaonline.usc.edu/viewingPage?testimonyID=10415&returnIndex=0,Yes,,,
Shoah,7592,23,disc,discriminatory measures,anti Jewish measures,HK,You,have to wear,the Star of David on your arm,"You have to wear the Star of David on your arm, register yourself.",Agency_Coercion/Necessity,Henry Kinsley,https://vhaonline.usc.edu/viewingPage?testimonyID=6368&returnIndex=0,Yes,,,
Shoah,7592,23,disc,discriminatory measures,anti Jewish measures,HK,You,register,yourself,"You have to wear the Star of David on your arm, register yourself.",Agency_Active,Henry Kinsley,https://vhaonline.usc.edu/viewingPage?testimonyID=6368&returnIndex=0,Yes,,,
Shoah,7684,10,disc,discriminatory measures,anti Jewish measures,SE,we,had to wear,stars,So there was already -- we had to wear stars.,Agency_Coercion/Necessity,Saartje Engel Wynberg,https://vhaonline.usc.edu/viewingPage?testimonyID=6466&returnIndex=0,Yes,,,
Shoah,7715,68,disc,discriminatory measures,anti Jewish measures,JK,anybody,can take,away your property,"That means that anybody can kick you, anybody can take away your property, and you had no right whatsoever to go and to complain.",Agency_Speculative/Modal,Jack Kagan,https://vhaonline.usc.edu/viewingPage?testimonyID=9949&returnIndex=0,Yes,,,
Shoah,7715,68,disc,discriminatory measures,anti Jewish measures,JK,you,had,no right whatsoever to go,"That means that anybody can kick you, anybody can take away your property, and you had no right whatsoever to go and to complain.",Orientation,Jack Kagan,https://vhaonline.usc.edu/viewingPage?testimonyID=9949&returnIndex=0,Yes,,,
Shoah,7715,68,disc,discriminatory measures,anti Jewish measures,JK,You,had to walk,at the side of the pavement,You had to walk at the side of the pavement.,Agency_Coercion/Necessity,Jack Kagan,https://vhaonline.usc.edu/viewingPage?testimonyID=9949&returnIndex=0,Yes,,,
Shoah,7904,36,disc,discriminatory measures,anti Jewish measures,HW,I,had to put,on an armband,"In1940, naturally, I had to put on an armband.",Agency_Coercion/Necessity,Henry Wellner,https://vhaonline.usc.edu/viewingPage?testimonyID=6905&returnIndex=0,Yes,,,
Shoah,8169,13,disc,personal prejudice,school antisemitism,BK,my family,had to give,up their house the store,"We moved to Karlsruhe, yes, because in1936, my family had to give up their house and the store, because we couldn't hold any property anymore.",Agency_Coercion/Necessity,Beatrice Karp,https://vhaonline.usc.edu/viewingPage?testimonyID=7255&returnIndex=0,Yes,,,
Shoah,8169,13,disc,personal prejudice,school antisemitism,BK,we,could not hold,any property,"We moved to Karlsruhe, yes, because in1936, my family had to give up their house and the store, because we couldn't hold any property anymore.",Agency_Speculative/Modal,Beatrice Karp,https://vhaonline.usc.edu/viewingPage?testimonyID=7255&returnIndex=0,Yes,,,
Shoah,8169,18,disc,discriminatory measures,anti Jewish measures,BK,Signs,appeared,in front Juden Verboten Jews are forbidden,"Signs appeared in front of stores saying,' Juden Verboten,' which means, Jews are forbidden here.",Agency_Active,Beatrice Karp,https://vhaonline.usc.edu/viewingPage?testimonyID=7255&returnIndex=0,Yes,,,
Shoah,8169,18,disc,discriminatory measures,anti Jewish measures,BK,we,could not go,to parks,"So it was just -- even in parks, we couldn't go to parks.",Agency_Speculative/Modal,Beatrice Karp,https://vhaonline.usc.edu/viewingPage?testimonyID=7255&returnIndex=0,Yes,,,
Shoah,8352,13,disc,discriminatory measures,anti Jewish measures,EH,Jewish people,had to put,a big Star of David,They -- Jewish people had to put a big Star of David in front of the house so they will know exactly where the Jewish house is.,Agency_Coercion/Necessity,Efraim Hoffman,https://vhaonline.usc.edu/viewingPage?testimonyID=7213&returnIndex=0,Yes,,,
Shoah,8352,13,disc,discriminatory measures,anti Jewish measures,EH,Then they,put,a curfew that the Jewish people are not supposed to be after six o'clock in the evening out in the street,Then they put a curfew that the Jewish people are not supposed to be after six o'clock in the evening out in the street.,Agency_Active,Efraim Hoffman,https://vhaonline.usc.edu/viewingPage?testimonyID=7213&returnIndex=0,Yes,,,
Shoah,8352,13,disc,discriminatory measures,anti Jewish measures,EH,They,use to catch,Jewish people in the streets,They use to catch Jewish people in the streets and cut their beards -- the Hungarian army or the -- the police.,Agency_Active,Efraim Hoffman,https://vhaonline.usc.edu/viewingPage?testimonyID=7213&returnIndex=0,Yes,,,
Shoah,8352,13,disc,discriminatory measures,anti Jewish measures,EH,They,cut,their beards the Hungarian army the police,They use to catch Jewish people in the streets and cut their beards -- the Hungarian army or the -- the police.,Agency_Active,Efraim Hoffman,https://vhaonline.usc.edu/viewingPage?testimonyID=7213&returnIndex=0,Yes,,,
Shoah,8442,8,disc,discriminatory measures,anti Jewish measures,BW,The first thing,was,they took away the licenses,The first thing was they took away the licenses from all these.,Orientation,Bernard Werzberger,https://vhaonline.usc.edu/viewingPage?testimonyID=7609&returnIndex=0,Yes,,,
Shoah,8455,9,disc,discriminatory measures,anti Jewish measures,EF,No Jewish children,were allowed,in the public school by 1936,No Jewish children were allowed in the public school by1936.,Agency_Passive,Eva Foti,https://vhaonline.usc.edu/viewingPage?testimonyID=7363&returnIndex=0,Yes,,,
Shoah,8679,22,disc,discriminatory measures,anti Jewish measures,BS,We,could not walk,on the sidewalk,We couldn't walk on the sidewalk.,Agency_Speculative/Modal,Bronia Sonnenschein,https://vhaonline.usc.edu/viewingPage?testimonyID=10539&returnIndex=0,Yes,,,
Shoah,8679,22,disc,discriminatory measures,anti Jewish measures,BS,We,could not sit,on any benches,We couldn't sit on any benches.,Agency_Speculative/Modal,Bronia Sonnenschein,https://vhaonline.usc.edu/viewingPage?testimonyID=10539&returnIndex=0,Yes,,,
Shoah,8679,22,disc,discriminatory measures,anti Jewish measures,BS,Every bench,printed,in oil Jews forbidden,"Every bench had design in -- printed in oil -- ' Jews forbidden.' We had to wear the Star of David, left -- on the shoulder in front and in the back.",Agency_Active,Bronia Sonnenschein,https://vhaonline.usc.edu/viewingPage?testimonyID=10539&returnIndex=0,Yes,,,
Shoah,8679,22,disc,discriminatory measures,anti Jewish measures,BS,We,had to wear,the Star of David on the shoulder in front in the back,"Every bench had design in -- printed in oil -- ' Jews forbidden.' We had to wear the Star of David, left -- on the shoulder in front and in the back.",Agency_Coercion/Necessity,Bronia Sonnenschein,https://vhaonline.usc.edu/viewingPage?testimonyID=10539&returnIndex=0,Yes,,,
Shoah,8775,22,disc,personal prejudice,antisemitism,IS,They,called,you names dirty Jew,"They called you names, dirty names, and dirty Jew, what have you.",Agency_Active,Ivan Solti,https://vhaonline.usc.edu/viewingPage?testimonyID=7930&returnIndex=0,Yes,,,
Shoah,8775,22,disc,personal prejudice,antisemitism,IS,They,always made,fun of your nose ,"They always made fun of your nose, you know.",Agency_Active,Ivan Solti,https://vhaonline.usc.edu/viewingPage?testimonyID=7930&returnIndex=0,Yes,,,
Shoah,8784,12,disc,personal prejudice,antisemitism,SU,they,would throw,rocks at us at the Jewish children,"On many occasions as I walked to school from Borek Falecki to Krakow, somehow the non- Jewish children knew that we were Jewish and they would throw rocks at us, at the Jewish children.",Agency_Speculative/Modal,Sol Urbach,https://vhaonline.usc.edu/viewingPage?testimonyID=7833&returnIndex=0,Yes,,,
Shoah,8786,20,disc,discriminatory measures,anti Jewish measures,EG,We,had to wear,a little yellow band,We had to wear a little yellow band.,Agency_Coercion/Necessity,Ervin Greenfeld,https://vhaonline.usc.edu/viewingPage?testimonyID=7838&returnIndex=0,Yes,,,
Shoah,8834,38,disc,discriminatory measures,anti Jewish measures,PM,All the Jews,have to give,away the radios,All the Jews have to give away the radios first.,Agency_Coercion/Necessity,Paula Mintz,https://vhaonline.usc.edu/viewingPage?testimonyID=9208&returnIndex=0,Yes,,,
Shoah,8834,38,disc,discriminatory measures,anti Jewish measures,PM,they,told,us to give away all the furs the jewelry,And then they told us to give away all the furs and the jewelry.,Agency_Active,Paula Mintz,https://vhaonline.usc.edu/viewingPage?testimonyID=9208&returnIndex=0,Yes,,,
Shoah,8892,41,disc,discriminatory measures,anti Jewish measures,EW,we,have to wear,the yellow arm bands,Then we have to wear the yellow arm bands.,Agency_Coercion/Necessity,Eva Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=7986&returnIndex=0,Yes,,,
Shoah,8892,41,disc,discriminatory measures,anti Jewish measures,EW,you,were confined,like you were a prisoner in your own home,"And, like, you were confined like you were a prisoner in your own home.",Agency_Passive,Eva Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=7986&returnIndex=0,Yes,,,
Shoah,8892,41,disc,discriminatory measures,anti Jewish measures,EW,you,could not go,to the store,"Because you couldn't go to the store, even if you had the money to buy your ration, because by that time sugar, flour, meat, everything was rationed, because the war was going on.",Agency_Speculative/Modal,Eva Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=7986&returnIndex=0,Yes,,,
Shoah,8916,40,disc,discriminatory measures,anti Jewish measures,LL,restrictive laws,began,against the Jews,And restrictive laws began against the Jews with these -- my -- my father lost his job immediately.,Agency_Active,Leon Leyson,https://vhaonline.usc.edu/viewingPage?testimonyID=7939&returnIndex=0,Yes,,,
Shoah,8916,40,disc,discriminatory measures,anti Jewish measures,LL,businesses,were taken,away from Jews,And -- and Jewish ownership was prohibited and businesses were taken away from Jews immediately.,Agency_Passive,Leon Leyson,https://vhaonline.usc.edu/viewingPage?testimonyID=7939&returnIndex=0,Yes,,,
Shoah,8962,52,disc,discriminatory measures,Jewish property attacks,RO,they,cut,off the beards,"They had arrested all the men and women and brought them to a place called the where operas would be played and music would be played, and lectures -- and they made the -- they brought out scissors, and they cut off the beards of the religious people who wore beards because of religion, not because they liked it.",Agency_Active,Ruth Oppenheimer,https://vhaonline.usc.edu/viewingPage?testimonyID=7961&returnIndex=0,Yes,,,
Shoah,8962,52,disc,discriminatory measures,Jewish property attacks,RO,they,made,them scrub the floors with toothbrushes,"And they made them scrub the floors with toothbrushes, and they made them line up and take their pants down to show that they were Jews, that they were circumcised.",Agency_Active,Ruth Oppenheimer,https://vhaonline.usc.edu/viewingPage?testimonyID=7961&returnIndex=0,Yes,,,
